Club Name,links,Volunteering,Networking,Visual Arts,Software Development,Sustainability,Leadership,Tutoring,Cultural Awareness,Socializing,Entrepreneurship,Fitness,Spirituality,Competitive Gaming,Engineering,Agriculture,Recreation,Activism,Historical Studies,Research,Performing Arts,Human Rights,Corporate Relations,International Relations,Inclusion,STEM Education,Creative Writing,Artistic Design,Financial Literacy,Digital Media,Career Development,Legal Studies,Campus Security,Community Outreach,Women's Empowerment,Mental Wellness,Animal Rights,Coding,Outdoor Adventures,Family Support,Culinary Arts,woman women,man men,lgbtq,White European Italian,Black African American,Native American,Asian,Hispanic,Native Hawaiian or Other Pacific Islander,Greek,Christian,Islam,Jewish Community and Judaism,Hindu,Buddhism,Muslim,Sikh,Description
Cal Poly Classical Literature Book Club,https://now.calpoly.edu/organization/classics,0.2749127248597471,0.2546650949267325,0.4828821250785247,0.21759534512367396,0.1777074145485966,0.28629878055480046,0.6032148496535027,0.306044517184088,0.4245606050826165,0.2896010769702627,0.30335429262299524,0.4587905982191156,0.3704265723387366,0.1860586916082775,0.10086049840588199,0.48342472505257544,0.3490471747966951,0.6114349780956398,0.37389196569488875,0.43073768541199403,0.2954114453312988,0.673660689192602,0.3308116461342486,0.43544844169754987,0.2968797665645374,0.37209056014818964,0.41483684052818137,0.35264653919869604,0.38607399311173707,0.23715381678098799,0.38577575696398625,0.2745039357448914,0.3302132463029507,0.14984886486468302,0.28245899976108424,0.3508202080232036,0.2352271932032422,0.36548573110669996,0.30190189819028007,0.45342706896586527,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.238521361408534,0.31300753945119997,0.6017329989303181,0.39345114176182316,0.3636173907207932,0.24924986691642198,0.3510330687935601,"Cal Poly Classical Literature Book Club The Cal Poly Classical Literature Club is a discussion-based club aiming to help members reach a better understanding of modern art, language, and media through reading classics."
Cal Poly Climbing Club,https://now.calpoly.edu/organization/climbingclub,0.48498971538992136,0.2816686389811852,0.21702598315884233,0.14249417923303276,0.19933804045772507,0.3600206185271203,0.28907719403975074,0.2195945780835899,0.42587208892134687,0.3458255248373463,0.6610817651919352,0.33207612293117794,0.4997357625878466,0.26626588885896546,0.06882727150630505,0.6222213103936823,0.3072197226535054,0.18459858468591067,0.23510086304998454,0.24589790756261193,0.2746925359146977,0.5823021091429721,0.24916217020683382,0.31537836419626286,0.40121642880803954,0.08175203320060045,0.1307685570500645,0.10328915729270939,0.2882788098866036,0.10513086637529448,0.19111320943145385,0.3146183514639606,0.48857385910941553,0.17703645807064147,0.3013845968714792,0.3959301133832502,0.35891882486496407,0.5844861312288563,0.36333003358638716,0.0445704897890154,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21310046650802933,0.23358020335387186,0.45870537237061737,0.325573719227091,0.2190862459231871,0.24340515586293146,0.26841401814618315,Cal Poly Climbing Club The Cal Poly Climbing Club functions as an organization that supports social events that allow fellow climbers to meet one another and climb together. We also support a competition team that competes through USA Climbing as a recognized collegiate team.
Cal Poly Club Baseball,https://now.calpoly.edu/organization/baseball,0.24225506379042874,0.2706690253776406,0.10239179402503948,0.23020027834130485,0.1318832475946906,0.2731672811146998,0.12339202877475446,0.18752643437220365,0.2044532033172204,0.2314396384611811,0.35207540988507363,0.2598329730357312,0.3203421891895461,0.0799903955823665,0.05045607806446366,0.4226931259147926,0.082159354189515,0.0,0.15401843569458562,0.041561415999575343,0.2108390203355547,0.623099611800436,0.2472486361695551,0.28575369603830963,0.20773911287179705,0.0786586418088064,0.07449618298614798,0.08657209804060877,0.14922014468485467,0.16049462170921608,0.14197680489093076,0.25592065022093097,0.21639200539359235,0.04179343988575158,0.2104538324306282,0.30017646076665383,0.3040940877004458,0.26786567331313466,0.23609211051405937,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21643744957167518,0.1869920803773597,0.5367330039712318,0.27702907086324946,0.2394500596538356,0.18497727088154994,0.13706782607901405,Cal Poly Club Baseball Club baseball team that is a member of the National Club Baseball Association (NCBA) and competes in the Sothern Pacific - West Conference. The club typically consists of a 26-32 player roster.
Cal Poly Club Field Hockey,https://now.calpoly.edu/organization/field-hockey,0.4594577449018288,0.23258859861469883,0.1336416805840399,0.2437888622810681,0.11283728410339061,0.11230934133898082,0.3512738222709445,0.035822880292776985,0.24768123546614138,0.18536820064573284,0.37749066937353754,0.1970686167950331,0.5689535068570439,0.11896790911313558,0.21706219053002698,0.7336181354173977,0.12239945969055091,0.11194230640735747,0.16897667162123406,0.33698610071648377,0.0,0.27882698632724356,0.0820839616286263,0.28408680699990396,0.3521550680539207,0.06300904472171427,0.021086005003581945,0.12551138982092003,0.2185102018356031,0.20826399991612823,0.1264028812349292,0.23507542401508605,0.3878216502110552,0.03979833732921736,0.15218297258568297,0.21950580073932605,0.24313155314971285,0.6597032461684165,0.22954042700518368,0.2386570258255471,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.22884745727797903,0.10761905396150921,0.4578033176605724,0.15891873799110673,0.14842040242984686,0.1688023675956828,0.24099136100852425,"Cal Poly Club Field Hockey In the fall, we play other college field hockey club teams and, compete in tournaments such as Cal Cup in the spring. We consist of around 35 members who loving playing field hockey and being in a team environment."
Cognitive Neuroscience Club,https://now.calpoly.edu/organization/cognitiveneuroscienceclub,0.5386681822799324,0.5131435511470581,0.47515053495306936,0.2797079397025003,0.31005240219044317,0.38126187202035483,0.5785205240158454,0.37189605864182007,0.6026705285166745,0.47531425115166703,0.6003490064208089,0.6390667847915689,0.43764887227303634,0.30775487718907657,0.12442596039959813,0.6424018629833131,0.3774073058244787,0.21361738385262363,0.4173598477345624,0.36628045030106654,0.2359044828960507,0.6303883617535598,0.3384666235388094,0.5139423195206225,0.5445728834835047,0.3327243843350001,0.3546869807036775,0.2867986443460405,0.3566935591239626,0.4385876701470145,0.26271711964265154,0.39355535365245964,0.584008772032939,0.20586257371059782,0.6092596679663552,0.36737449629149843,0.5291341377625318,0.45117252420939347,0.36156998942235974,0.5733534272912634,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3104356728626252,0.3113598449096028,0.5640427254405842,0.3284064747834418,0.3778128454047198,0.21437411296478173,0.15939976399391778,Cognitive Neuroscience Club A club dedicated to providing students with opportunities to learn about cognitive neuroscience and expand their social and professional networks in the field.
Cal Poly College Republican Club,https://now.calpoly.edu/organization/cpcr,0.36695535275695845,0.2522355418136195,0.2421437715960713,0.19114232658664843,0.37852257172695786,0.33286997065842694,0.3243116090583188,0.3268461288375094,0.4296181854478436,0.3875460237121178,0.35083192219680076,0.6581004751998007,0.34561435473137914,0.16462745670051576,0.22714887561081967,0.47400377978131103,0.8255597607235708,0.43818554931730636,0.3191441335661347,0.14116181554230847,0.6130395081795753,0.6081876065334784,0.3998355413813024,0.39236473420159174,0.5300710087507127,0.21572137228518584,0.19633521172669427,0.39777739232696385,0.36323569501390873,0.26242504127963223,0.3846531294113442,0.5619294082704789,0.5300690440632699,0.2495798302806852,0.45233293409685826,0.59854892401714,0.28621183973899844,0.24474411873242766,0.40721097664522204,0.28664902877058906,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41613548167782477,0.5013187497456024,0.6589742883153972,0.5478414568863981,0.543622433748195,0.47789263590735975,0.5139124550736118,"Cal Poly College Republican Club A community of Conservatives united around the ideas of individual freedom, free speech, a strong national defense, free enterprise, and traditional values."
Cal Poly Communication Studies Club,https://now.calpoly.edu/organization/calpolycomsclub,0.35634082862284433,0.5212435360883135,0.4730765500704027,0.3654471692107585,0.2800508504290905,0.3946668193982465,0.5163387329231874,0.3321941517645466,0.6507197739849315,0.3920406044784521,0.4001496058443595,0.3582173535226182,0.4845909816708321,0.3065439993052118,0.14325454885463934,0.46995226745602003,0.36895492590940826,0.3246907188400163,0.40725971930335864,0.2525711021171639,0.1676469129314966,0.9023367919768829,0.42855835175897494,0.3537902503200432,0.41899179711862067,0.28983870683862123,0.26494848815761934,0.3430477128011026,0.7040295960267675,0.39414879629930283,0.29265541173578946,0.4896302399348564,0.5210040710672696,0.17779110410672527,0.2789680877862999,0.2614942185076232,0.511518524626783,0.36426998917968356,0.3110720306822809,0.3596236248446348,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1871587505060247,0.2842678462292506,0.5261274591677586,0.32560828143317455,0.3019330990395472,0.2296142355792808,0.2743426417500059,"Cal Poly Communication Studies Club Cal Poly COMS Club is a dynamic organization designed for students who are interested in understanding the communication field with a focus on academic, professional, and social experiences."
Cal Poly Computer Engineering Society,https://now.calpoly.edu/organization/cpesociety,0.32593134790449363,0.3672176014480958,0.6440009172437641,0.646194956967255,0.4208777799016957,0.300966302170374,0.4484343456572901,0.3042185430840796,0.4616510906952197,0.3816392380568352,0.42820325833388684,0.35240401582165615,0.43548341780370986,0.6806053115866602,0.20545342111454745,0.34194522551264794,0.3097420238574421,0.2482150588573489,0.23563918763748032,0.20748971587224457,0.34500736352623934,0.5187578300470771,0.2860443133655619,0.33507011278380777,0.7238986113181068,0.16069615508197277,0.32149044045158554,0.33336259138384966,0.6310255787818988,0.42273665601582755,0.25603157585834657,0.5307501740751025,0.39875438356811954,0.22231394383299843,0.3216026254268716,0.2496695100421078,0.6029812210599744,0.29632654659850993,0.289025141967812,0.40936461616629843,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.21330875389942555,0.29893838621352126,0.5043765213057579,0.40595101660330046,0.23788735225193197,0.2614997340417937,0.34046771948003607,Cal Poly Computer Engineering Society We are a social and educational community for the Computer Engineering (as well as all computing) majors of Cal Poly! We are a student-run society whose primary goal is to help students succeed in their major and get a jump-start into the workforce.
Cal Poly Consulting Club,https://now.calpoly.edu/organization/consulting-club,0.23806824348988034,0.37858509456992673,0.33032803987838855,0.5236305174148885,0.22406687640344292,0.2480293649881301,0.514444943819719,0.31912004503301505,0.27413509161083693,0.47310769972015043,0.24522748021910717,0.32923738882535314,0.2126296348993874,0.2718134644625501,0.16992380824628284,0.2419309608180938,0.19933341413923972,0.250130206774915,0.3497857527229881,0.11488849211585986,0.30641386951869987,0.9121092227796262,0.3790683397575187,0.19049573278917958,0.38735863522717573,0.12163454032456336,0.20338416817806765,0.27453980878867623,0.37202592829757386,0.4036090388136735,0.3380329559232491,0.296031435096015,0.34791864321079535,0.09250013617891407,0.2550462065111736,0.17983826226958619,0.40671166699478833,0.15223624579907402,0.18475718509170305,0.3278082203923283,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1275863416200812,0.26606888005654183,0.20960686417862845,0.3399487395932549,0.3125210672612546,0.23666175193638955,0.2281004233987327,Cal Poly Consulting Club Cal Poly Consulting Club (CPCC) focuses on raising awareness about the consulting industry and establishing active connections between students and firms.
Cal Poly Coptic Club,https://now.calpoly.edu/organization/calpolysanluisobispocopticclub,0.5899627738918155,0.24150401271485678,0.2659746751028287,0.24135918314085308,0.3616570267510332,0.34577596233810215,0.6101458379111268,0.3563445283531464,0.3781176599586986,0.306133750137234,0.3819629411781863,0.6896747436578656,0.24399375987816668,0.1485388256038236,0.18267173442454882,0.49598520137408747,0.61708836665276,0.4911625483089065,0.3265216033171836,0.2964215014365125,0.44400227845807516,0.6150000510596946,0.41672863283545514,0.49474895348022674,0.42254760085786525,0.1671207289385893,0.2090586476029541,0.24948920645412298,0.20572758315140954,0.17450242092598564,0.31915603455446173,0.49646584210356265,0.6835340863888133,0.19493734567916507,0.3510480348785734,0.5011529290592968,0.38172770169357706,0.46518600766464413,0.5371670893676131,0.4147931025531203,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5294480270309753,0.558476030593524,0.8854826053189705,0.5383344333591794,0.4151304171088535,0.5808413695987448,0.5658988331640171,"Cal Poly Coptic Club We are a student-run organization that provides a community for undergraduate students within the Coptic Orthodox Christian faith. We provide prayer meetings, bible studies, church services, service projects, and fun social events."
Cal Poly Counter-Strike Club,https://now.calpoly.edu/organization/counter-strike,0.18915815005521858,0.4688409096575955,0.4396058534905055,0.4275060341391553,0.2476543662852319,0.15799232157765597,0.32140850062808834,0.1958305374581647,0.29542331617754714,0.38228367281908326,0.28129672160475555,0.25279918423754866,0.5748486554230195,0.24903205057440814,0.173551650256961,0.43472355034936594,0.4787942910526287,0.21923954503209278,0.24109620676171076,0.2450014754842163,0.28967112597047195,0.6866668205608722,0.26692833702578794,0.3478730508338543,0.32937465188890297,0.09916996092165237,0.24780174038514943,0.18080238603202506,0.6105912334868331,0.21980383604495043,0.2507734512664005,0.34989968815353967,0.37293939771363793,0.04056009958060951,0.26862152140259926,0.23377277787651018,0.485061143039316,0.36172200056697545,0.2742940561182028,0.3268839278431983,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.20802570272256232,0.3338441640056191,0.33896656563555333,0.391183632453571,0.33167324807973186,0.2952948347134348,0.3483414539756866,"Cal Poly Counter-Strike Club CPCS is Cal Poly's hub for all things Counter-Strike. We provide a community for all players, both casual and competitive! Join our discord for more info! https://discord.gg/PkPnZWmWAA"
Cal Poly Cricket Club,https://now.calpoly.edu/organization/mustangcricket,0.17650473966549227,0.3479624897348321,0.2244307567986667,0.31618974719821097,0.27442191164831753,0.2474702951413994,0.46950495812245785,0.21927487866170392,0.22645036844616512,0.25835150478045443,0.5656802633783603,0.1154947798610296,0.48721497647292494,0.35105978122601716,0.2344673827337237,0.5751076032135496,0.24078380161461804,0.22364126231402298,0.25107671072511123,0.24148708787429524,0.28361467813745395,0.3384611054278,0.2217937199924751,0.2969323732018259,0.36522775528476376,0.06432198060690769,0.17503708585901148,0.2701894477054646,0.3584587679790996,0.2734759650395212,0.30226091485339013,0.4678641565734486,0.23481236507232542,0.14426063335571013,0.1897299087813194,0.6597998522064683,0.3690570144844636,0.46434962310026096,0.40240391617195087,0.1742992296814898,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.10842079415580745,0.28155955756372275,0.2705992066946023,0.3914652257357925,0.25034287418124496,0.3245926263444262,0.29480367984781697,"Cal Poly Cricket Club Mustang Cricket is a student organization dedicated to promoting cricket on campus. We provide equipment, facilities, and instruction to make cricket accessible to all students, regardless of prior experience."
Cal Poly Crops Club,https://now.calpoly.edu/organization/cpcropsclub,0.5301286078320541,0.4535134840445155,0.4909529403700412,0.4230655894590125,0.5462831894529558,0.3459415094530443,0.5993817658864042,0.37379219896900584,0.6861770146945675,0.7795928193769577,0.5897453265100495,0.48061137951090727,0.3427915221118545,0.32359017658770556,0.6640807431991604,0.5420118623089114,0.4956072865219501,0.44259562558632093,0.4782451102159165,0.21140277165513177,0.394920793201955,0.9406235650187715,0.4202343337507729,0.5025300820082338,0.6084286556804095,0.2511029207302648,0.26812343384401693,0.3754029093636789,0.4087624861491461,0.39702918032476553,0.30087676669133434,0.43864978490105544,0.741298322756189,0.29738292751557216,0.43328280385526685,0.5240597425305358,0.4095357526962483,0.43249758232812013,0.35700088982516465,0.8071295533748346,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.23733258890809714,0.4066866734222304,0.6698493875793902,0.4738928608042807,0.3488765992906467,0.30663131283336625,0.376016196284731,Cal Poly Crops Club We are a social club in the CAFES department involved in connecting our students to industry professionals within the agriculture sector.
